CustomerID,PrimaryCountry,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore
13761,United Kingdom,2010-02-21 11:08:00,2011-10-20 14:01:00,51,6,1952.17,1079,325.36,606,4,4,4,444
13762,United Kingdom,2010-01-10 12:13:00,2011-05-05 09:15:00,219,5,2472.48,2608,494.5,480,2,4,4,244
13763,United Kingdom,2010-09-30 17:39:00,2011-10-07 15:13:00,64,3,5217.44,3224,1739.15,372,3,3,5,335
13764,United Kingdom,2010-03-07 12:56:00,2011-09-30 12:03:00,71,6,2919.62,2084,486.6,572,3,4,5,345
13765,United Kingdom,2010-02-24 13:46:00,2010-02-24 13:46:00,654,1,352.821,297,352.82,0,1,1,2,112
13766,United Kingdom,2010-08-01 14:25:00,2010-08-01 14:25:00,496,1,190.35,137,190.35,0,1,1,1,111
13767,United Kingdom,2009-12-01 10:52:00,2011-12-07 15:00:00,3,73,33903.57,14595,464.43,736,5,5,5,555
13768,United Kingdom,2009-12-09 10:25:00,2009-12-13 10:41:00,727,2,875.97,373,437.98,4,1,2,3,123
13769,United Kingdom,2009-12-16 11:59:00,2011-12-07 15:08:00,3,20,5478.12,2452,273.91,721,5,5,5,555
13770,United Kingdom,2009-12-09 14:44:00,2010-10-13 15:10:00,423,4,785.37,468,196.34,308,1,3,3,133
13771,United Kingdom,2010-02-25 12:37:00,2011-10-06 14:18:00,65,9,5728.82,3140,636.54,588,3,5,5,355
13772,United Kingdom,2010-02-23 13:55:00,2011-11-06 11:43:00,34,8,3100.02,1446,387.5,621,4,4,5,445
13773,United Kingdom,2010-02-18 10:27:00,2010-11-08 11:49:00,397,2,301.54,174,150.77,263,2,2,2,222
13774,United Kingdom,2011-09-19 12:06:00,2011-09-19 12:06:00,82,1,345.0,192,345.0,0,3,1,2,312
13775,United Kingdom,2010-04-28 12:15:00,2010-04-28 12:15:00,591,1,1049.66,455,1049.66,0,1,1,3,113
13776,United Kingdom,2010-10-07 16:07:00,2010-10-07 16:11:00,429,2,623.98,2,311.99,0,1,2,3,123
13777,United Kingdom,2009-12-02 09:47:00,2011-12-09 12:25:00,1,61,49638.26,23190,813.74,737,5,5,5,555
13778,United Kingdom,2010-05-23 13:34:00,2011-08-28 15:25:00,104,4,1124.49,511,281.12,462,3,3,3,333
13779,United Kingdom,2010-07-12 11:24:00,2010-07-12 11:24:00,516,1,161.13,53,161.13,0,1,1,1,111
13780,United Kingdom,2010-10-28 19:51:00,2011-12-02 13:49:00,8,3,732.07,479,244.02,400,5,3,3,533
13781,United Kingdom,2009-12-18 15:46:00,2011-04-03 12:08:00,251,3,778.83,300,259.61,471,2,3,3,233
13782,United Kingdom,2009-12-06 12:52:00,2011-11-27 11:54:00,13,13,1786.08,643,137.39,721,5,5,4,554
13783,United Kingdom,2010-02-04 13:47:00,2010-08-09 09:23:00,488,4,1542.09,3437,385.52,186,1,3,4,134
13784,United Kingdom,2010-09-15 12:27:00,2011-11-30 09:33:00,10,14,2910.23,2827,207.87,441,5,5,5,555
13785,United Kingdom,2010-09-05 16:01:00,2010-10-07 09:25:00,429,4,542.49,151,135.62,32,1,3,2,132
13786,United Kingdom,2009-12-03 15:32:00,2010-12-07 13:53:00,368,6,3127.9900000000002,1515,521.33,369,2,4,5,245
13787,United Kingdom,2010-01-14 10:13:00,2011-09-25 12:06:00,76,6,1222.5,998,203.75,619,3,4,4,344
13788,United Kingdom,2010-07-22 15:50:00,2010-07-22 15:50:00,506,1,3.75,1,3.75,0,1,1,1,111
13789,United Kingdom,2010-11-16 15:31:00,2010-11-16 15:31:00,389,1,239.46,258,239.46,0,2,1,1,211
13790,United Kingdom,2011-12-05 15:48:00,2011-12-05 15:48:00,5,1,348.79999999999995,748,348.8,0,5,1,2,512
13791,United Kingdom,2011-06-24 16:38:00,2011-08-04 11:44:00,128,2,1516.0,1200,758.0,41,3,2,4,324
13792,United Kingdom,2010-10-13 11:05:00,2011-10-04 14:31:00,67,3,383.95,156,127.98,356,3,3,2,332
13793,United Kingdom,2010-03-03 08:25:00,2010-03-03 08:25:00,647,1,96.0,52,96.0,0,1,1,1,111
13794,United Kingdom,2010-06-11 12:30:00,2010-06-11 12:30:00,547,1,126.03,63,126.03,0,1,1,1,111
13795,United Kingdom,2010-03-12 12:44:00,2010-11-16 17:25:00,389,4,836.3,1250,209.08,249,2,3,3,233
13796,United Kingdom,2010-07-28 14:45:00,2010-07-28 14:45:00,500,1,289.7,218,289.7,0,1,1,2,112
13797,United Kingdom,2010-03-02 12:17:00,2010-09-29 10:34:00,437,3,1179.45,573,393.15,211,1,3,3,133
13798,United Kingdom,2009-12-08 16:21:00,2011-12-08 15:51:00,2,110,75428.87,48187,685.72,730,5,5,5,555
13799,United Kingdom,2010-03-05 16:39:00,2011-08-15 12:07:00,117,9,2803.57,1539,311.51,528,3,5,4,354
13800,United Kingdom,2009-12-03 10:03:00,2011-02-03 12:27:00,310,3,1679.56,891,559.85,427,2,3,4,234
13801,United Kingdom,2011-10-04 10:15:00,2011-10-04 10:15:00,67,1,324.8,168,324.8,0,3,1,2,312
13802,United Kingdom,2010-02-16 10:11:00,2011-07-24 10:54:00,139,19,26259.11,14129,1382.06,523,3,5,5,355
13803,United Kingdom,2010-03-31 10:00:00,2011-03-29 12:57:00,256,3,1338.91,831,446.3,363,2,3,4,234
13804,United Kingdom,2010-09-29 10:26:00,2011-11-09 12:32:00,31,9,3161.12,1797,351.24,406,4,5,5,455
13805,United Kingdom,2011-08-02 15:29:00,2011-10-18 14:50:00,53,2,924.5999999999999,1900,462.3,77,4,2,3,423
13806,United Kingdom,2011-10-07 11:43:00,2011-10-07 11:43:00,64,1,256.38,56,256.38,0,3,1,1,311
13807,United Kingdom,2009-12-04 12:41:00,2010-12-07 15:48:00,368,3,422.2,116,140.73,368,2,3,2,232
13808,United Kingdom,2011-09-04 12:07:00,2011-12-04 12:18:00,6,5,1747.66,782,349.53,91,5,4,4,544
13809,Cyprus,2010-09-05 11:42:00,2011-02-07 13:15:00,306,3,679.6999999999999,281,226.57,155,2,3,3,233
13810,Germany,2011-10-14 12:57:00,2011-11-11 08:33:00,29,3,1499.01,312,499.67,28,4,3,4,434
13811,Germany,2011-04-14 18:40:00,2011-06-09 09:54:00,184,3,814.5,68,271.5,56,3,3,3,333
13812,Germany,2011-08-26 12:54:00,2011-10-28 14:27:00,43,3,539.0,333,179.67,63,4,3,2,432
13813,Germany,2009-12-06 10:16:00,2011-10-31 10:38:00,40,8,2765.4700000000003,1292,345.68,694,4,4,4,444
13814,Germany,2010-06-30 14:12:00,2011-09-08 13:48:00,93,3,2257.32,1214,752.44,435,3,3,4,334
13815,Germany,2010-02-12 10:26:00,2011-11-17 14:19:00,23,8,7475.74,5381,934.47,643,4,4,5,445
13816,Germany,2011-10-06 14:37:00,2011-11-16 08:38:00,24,2,571.6700000000001,269,285.84,41,4,2,2,422
13817,Germany,2010-12-23 11:46:00,2011-11-10 17:49:00,30,2,382.98,211,191.49,322,4,2,2,422
13818,United Kingdom,2010-10-06 12:35:00,2010-10-06 12:35:00,430,1,61.28,60,61.28,0,1,1,1,111
13819,United Kingdom,2009-12-01 16:18:00,2011-02-11 10:38:00,302,6,2642.35,2309,440.39,437,2,4,4,244
13820,United Kingdom,2010-01-28 12:26:00,2010-10-17 13:46:00,419,3,652.75,285,217.58,262,1,3,3,133
13821,United Kingdom,2010-01-04 13:36:00,2011-07-18 09:49:00,145,6,1379.08,477,229.85,560,3,4,4,344
13822,United Kingdom,2011-10-30 15:55:00,2011-12-04 12:13:00,6,2,632.0,611,316.0,35,5,2,3,523
13823,United Kingdom,2009-12-15 14:34:00,2011-11-21 10:22:00,19,7,3403.4500000000003,1564,486.21,706,5,4,5,545
13824,United Kingdom,2010-03-12 15:17:00,2011-11-07 12:41:00,33,12,3314.76,1442,276.23,605,4,5,5,455
13825,United Kingdom,2009-12-09 14:30:00,2010-03-28 11:02:00,622,2,255.59,182,127.8,109,1,2,1,121
13826,United Kingdom,2011-06-16 13:48:00,2011-06-16 13:48:00,177,1,189.5,82,189.5,0,3,1,1,311
13827,United Kingdom,2011-07-19 15:38:00,2011-10-13 12:38:00,58,3,409.8,138,136.6,86,4,3,2,432
13828,United Kingdom,2011-11-17 16:02:00,2011-11-17 16:02:00,23,1,209.49,311,209.49,0,4,1,1,411
13829,United Kingdom,2010-10-14 18:19:00,2010-10-14 18:19:00,422,1,102.0,12,102.0,0,1,1,1,111
13830,United Kingdom,2010-05-07 12:24:00,2010-05-07 12:24:00,582,1,156.85000000000002,47,156.85,0,1,1,1,111
13831,United Kingdom,2009-12-10 14:50:00,2011-11-23 15:41:00,17,18,6585.54,2393,365.86,713,5,5,5,555
13832,United Kingdom,2010-10-13 14:41:00,2011-11-20 15:36:00,20,2,609.89,420,304.94,403,5,2,3,523
13833,United Kingdom,2010-10-31 14:11:00,2011-07-03 13:27:00,160,2,700.41,243,350.2,245,3,2,3,323
13834,United Kingdom,2010-02-08 12:52:00,2010-05-12 10:27:00,577,2,324.19,221,162.1,93,1,2,2,122
13835,United Kingdom,2010-03-04 08:26:00,2011-11-14 15:37:00,26,7,1095.27,520,156.47,620,4,4,3,443
13836,United Kingdom,2010-10-21 13:27:00,2010-11-05 13:31:00,400,2,620.37,273,310.18,15,2,2,3,223
13837,United Kingdom,2011-01-26 12:15:00,2011-05-12 12:10:00,212,2,266.59000000000003,182,133.3,106,2,2,1,221
13838,United Kingdom,2010-05-09 11:40:00,2011-12-04 11:00:00,6,10,1690.07,694,169.01,574,5,5,4,554
13839,United Kingdom,2010-08-10 13:52:00,2010-08-10 13:52:00,487,1,139.95000000000002,25,139.95,0,1,1,1,111
13840,United Kingdom,2010-10-19 13:34:00,2010-10-19 13:34:00,417,1,651.4,358,651.4,0,1,1,3,113
13841,United Kingdom,2011-04-01 12:10:00,2011-04-01 12:10:00,253,1,85.0,100,85.0,0,2,1,1,211
13842,United Kingdom,2010-02-16 15:54:00,2011-10-12 10:51:00,59,18,5319.34,2716,295.52,603,4,5,5,455
13843,United Kingdom,2010-11-23 17:48:00,2010-11-23 17:48:00,382,1,319.75,145,319.75,0,2,1,2,212
13844,United Kingdom,2011-11-28 13:21:00,2011-11-28 13:21:00,12,1,361.62,196,361.62,0,5,1,2,512
13845,United Kingdom,2011-10-06 08:25:00,2011-10-06 08:25:00,65,1,312.98,182,312.98,0,3,1,2,312
13846,United Kingdom,2010-11-05 09:47:00,2011-11-15 12:07:00,25,4,1307.79,705,326.95,375,4,3,4,434
13847,United Kingdom,2009-12-20 10:41:00,2009-12-20 10:41:00,720,1,310.72,96,310.72,0,1,1,2,112
13848,United Kingdom,2009-12-09 16:17:00,2011-09-08 12:58:00,93,8,3015.0,9200,376.88,638,3,4,5,345
13849,United Kingdom,2010-03-25 12:03:00,2011-10-19 10:59:00,52,5,3469.3,1883,693.86,573,4,4,5,445
13850,United Kingdom,2011-08-02 14:04:00,2011-08-02 14:04:00,130,1,1595.48,944,1595.48,0,3,1,4,314
13851,United Kingdom,2010-01-29 11:54:00,2011-09-05 12:36:00,96,8,4606.46,2525,575.81,584,3,4,5,345
13852,United Kingdom,2010-04-08 09:06:00,2010-04-08 09:06:00,611,1,187.35000000000002,85,187.35,0,1,1,1,111
13853,United Kingdom,2011-10-13 14:18:00,2011-10-13 14:18:00,58,1,1090.1399999999999,312,1090.14,0,4,1,3,413
13854,United Kingdom,2010-01-08 11:28:00,2011-12-01 09:06:00,9,39,11944.56,3642,306.27,692,5,5,5,555
13855,United Kingdom,2009-12-08 16:56:00,2010-07-27 09:53:00,501,4,1310.3400000000001,575,327.59,231,1,3,4,134
13856,United Kingdom,2010-03-30 15:40:00,2011-06-24 10:03:00,169,11,1142.03,1105,103.82,451,3,5,3,353
13857,United Kingdom,2010-05-17 14:21:00,2010-11-11 12:54:00,394,6,1001.01,782,166.84,178,2,4,3,243
13858,United Kingdom,2011-10-13 16:17:00,2011-10-13 16:17:00,58,1,216.17000000000002,75,216.17,0,4,1,1,411
13859,United Kingdom,2010-06-28 15:36:00,2011-01-17 16:14:00,327,2,515.86,167,257.93,203,2,2,2,222
13860,United Kingdom,2011-09-14 09:27:00,2011-12-08 12:57:00,2,5,1245.9,591,249.18,85,5,4,4,544
13861,United Kingdom,2010-06-27 11:37:00,2010-10-06 14:20:00,430,2,273.26,225,136.63,101,1,2,1,121
13862,United Kingdom,2010-11-15 13:43:00,2011-11-21 16:24:00,19,9,2556.09,1927,284.01,371,5,5,4,554
13863,United Kingdom,2010-04-25 13:09:00,2011-04-06 10:20:00,248,4,1239.55,553,309.89,346,2,3,4,234
13864,United Kingdom,2010-11-18 12:50:00,2010-11-18 12:50:00,387,1,662.4000000000001,192,662.4,0,2,1,3,213
13865,United Kingdom,2011-02-23 12:04:00,2011-10-12 13:31:00,59,4,501.56,204,125.39,231,4,3,2,432
13866,United Kingdom,2011-09-26 14:54:00,2011-09-26 14:54:00,75,1,145.67,57,145.67,0,3,1,1,311
13867,United Kingdom,2011-05-05 17:28:00,2011-11-08 15:48:00,32,3,1005.09,501,335.03,187,4,3,3,433
13868,United Kingdom,2011-11-01 12:45:00,2011-12-02 16:32:00,8,2,3192.54,1964,1596.27,31,5,2,5,525
13869,United Kingdom,2010-01-17 14:53:00,2011-08-08 13:53:00,124,10,7996.87,4302,799.69,568,3,5,5,355
13870,United Kingdom,2010-02-08 12:08:00,2011-12-07 13:23:00,3,15,5712.08,3449,380.81,667,5,5,5,555
13871,United Kingdom,2009-12-20 13:09:00,2011-11-17 10:49:00,23,17,7885.85,3502,463.87,697,4,5,5,455
13872,United Kingdom,2009-12-14 09:56:00,2010-06-30 15:35:00,528,3,919.57,339,306.52,198,1,3,3,133
13873,United Kingdom,2010-03-03 12:31:00,2011-08-12 10:08:00,120,8,1038.92,472,129.86,527,3,4,3,343
13874,United Kingdom,2010-02-04 18:39:00,2010-12-16 18:20:00,359,7,2049.15,864,292.74,315,2,4,4,244
13875,United Kingdom,2009-12-17 10:30:00,2011-10-17 09:36:00,54,14,4814.37,3072,343.88,669,4,5,5,455
13876,United Kingdom,2011-10-07 10:22:00,2011-10-07 10:22:00,64,1,122.7,36,122.7,0,3,1,1,311
13877,United Kingdom,2010-01-19 10:53:00,2011-09-14 15:49:00,87,3,449.68,478,149.89,603,3,3,2,332
13878,United Kingdom,2010-04-14 13:50:00,2011-10-16 12:19:00,55,4,2416.9,927,604.22,550,4,3,4,434
13879,United Kingdom,2010-03-04 10:49:00,2010-03-04 10:49:00,646,1,395.5,204,395.5,0,1,1,2,112
13880,United Kingdom,2010-05-26 14:29:00,2011-11-18 13:44:00,22,17,4293.86,2535,252.58,541,4,5,5,455
13881,United Kingdom,2010-03-04 14:41:00,2011-12-06 12:50:00,4,43,45179.1,29760,1050.68,642,5,5,5,555
13882,United Kingdom,2011-10-06 15:28:00,2011-12-07 11:16:00,3,5,1191.13,953,238.23,62,5,4,3,543
13883,United Kingdom,2009-12-08 17:26:00,2011-11-29 10:45:00,11,15,6560.02,3584,437.33,721,5,5,5,555
13884,United Kingdom,2010-08-26 19:57:00,2011-12-02 16:30:00,8,10,1825.03,752,182.5,463,5,5,4,554
13885,United Kingdom,2011-05-23 08:52:00,2011-06-03 15:07:00,190,2,506.8,182,253.4,11,2,2,2,222
13886,United Kingdom,2011-09-29 13:17:00,2011-09-29 13:17:00,72,1,243.56,126,243.56,0,3,1,1,311
13887,United Kingdom,2011-05-19 17:22:00,2011-05-19 17:22:00,205,1,349.55,147,349.55,0,2,1,2,212
13888,United Kingdom,2010-05-13 11:57:00,2011-08-12 10:13:00,120,7,2001.5900000000001,795,285.94,456,3,4,4,344
13889,United Kingdom,2010-01-22 14:32:00,2011-09-08 09:13:00,93,6,1991.23,979,331.87,594,3,4,4,344
13890,United Kingdom,2009-12-06 15:15:00,2011-12-08 15:36:00,2,14,2927.38,1392,209.1,732,5,5,5,555
13891,United Kingdom,2010-05-06 16:02:00,2010-11-26 15:57:00,379,3,859.21,476,286.4,204,2,3,3,233
13892,United Kingdom,2010-05-13 10:32:00,2011-11-13 11:50:00,27,6,1267.65,3125,211.28,549,4,4,4,444
13893,United Kingdom,2011-02-15 11:30:00,2011-02-15 11:30:00,298,1,821.1,190,821.1,0,2,1,3,213
13894,United Kingdom,2011-02-02 12:54:00,2011-11-16 09:44:00,24,3,564.62,354,188.21,287,4,3,2,432
13895,United Kingdom,2009-12-03 13:09:00,2011-11-11 16:57:00,29,6,4008.52,2060,668.09,708,4,4,5,445
13896,United Kingdom,2010-03-24 08:55:00,2010-03-24 08:55:00,626,1,388.55,149,388.55,0,1,1,2,112
13897,United Kingdom,2010-01-31 13:48:00,2011-10-20 14:30:00,51,3,1160.72,820,386.91,627,4,3,3,433
13898,United Kingdom,2010-10-24 15:42:00,2011-01-18 10:28:00,326,2,686.4,544,343.2,86,2,2,3,223
13899,United Kingdom,2011-03-10 09:30:00,2011-11-23 13:40:00,17,2,388.52,156,194.26,258,5,2,2,522
13900,United Kingdom,2010-03-25 13:46:00,2011-06-09 19:26:00,184,6,1610.5900000000001,938,268.43,441,3,4,4,344
13901,United Kingdom,2010-01-05 09:29:00,2011-09-28 14:48:00,73,15,5676.34,3344,378.42,631,3,5,5,355
13902,Denmark,2009-12-15 10:02:00,2010-03-17 13:09:00,633,5,34095.26,220600,6819.05,92,1,4,5,145
13903,United Kingdom,2010-11-04 17:44:00,2010-11-04 17:44:00,401,1,165.45000000000002,103,165.45,0,2,1,1,211
13904,United Kingdom,2011-02-18 11:18:00,2011-11-02 13:41:00,38,2,332.64,332,166.32,257,4,2,2,422
13905,United Kingdom,2009-12-07 11:41:00,2009-12-07 11:41:00,733,1,312.65,135,312.65,0,1,1,2,112
13906,United Kingdom,2010-10-26 15:00:00,2010-10-26 15:00:00,410,1,42.0,100,42.0,0,2,1,1,211
13907,United Kingdom,2010-01-17 12:22:00,2010-01-17 12:22:00,692,1,136.8,68,136.8,0,1,1,1,111
13908,United Kingdom,2011-03-08 12:04:00,2011-09-21 11:49:00,80,4,2369.55,1478,592.39,197,3,3,4,334
13909,United Kingdom,2010-07-06 16:52:00,2010-10-12 17:22:00,424,2,282.85,301,141.43,98,1,2,1,121
13911,United Kingdom,2010-03-01 16:31:00,2011-10-13 15:43:00,58,20,4234.99,4487,211.75,591,4,5,5,455
13912,United Kingdom,2010-10-12 08:43:00,2010-10-12 08:43:00,424,1,124.95,29,124.95,0,1,1,1,111
13913,United Kingdom,2010-07-21 10:11:00,2010-07-21 10:11:00,507,1,42.22,10,42.22,0,1,1,1,111
13914,United Kingdom,2011-11-03 16:28:00,2011-11-28 10:35:00,12,2,626.45,380,313.23,25,5,2,3,523
13915,United Kingdom,2010-11-10 15:17:00,2010-11-10 15:17:00,395,1,70.80000000000001,24,70.8,0,2,1,1,211
13916,United Kingdom,2010-02-02 10:06:00,2010-09-02 10:04:00,464,4,1275.81,673,318.95,212,1,3,4,134
13917,United Kingdom,2011-06-01 12:46:00,2011-10-21 09:56:00,50,2,272.04,228,136.02,142,4,2,1,421
13918,United Kingdom,2011-03-31 18:05:00,2011-10-21 12:25:00,50,2,1212.8400000000001,1140,606.42,204,4,2,3,423
13919,Denmark,2010-06-17 09:30:00,2011-10-11 14:24:00,60,4,1360.68,1133,340.17,481,3,3,4,334
13920,United Kingdom,2010-05-26 15:48:00,2010-10-04 12:37:00,432,4,1774.68,1772,443.67,131,1,3,4,134
13921,United Kingdom,2009-12-18 12:19:00,2010-11-02 16:32:00,403,4,730.7,210,182.68,319,2,3,3,233
13922,United Kingdom,2010-08-29 14:36:00,2010-12-23 10:38:00,352,3,865.2,467,288.4,116,2,3,3,233
13923,United Kingdom,2011-10-17 12:33:00,2011-10-17 12:33:00,54,1,351.13,185,351.13,0,4,1,2,412
13924,United Kingdom,2011-09-28 15:07:00,2011-12-08 09:39:00,2,6,1838.8500000000001,1575,306.48,71,5,4,4,544
13925,United Kingdom,2011-07-28 12:09:00,2011-09-08 12:47:00,93,4,678.25,331,169.56,42,3,3,3,333
13926,United Kingdom,2011-11-16 13:16:00,2011-11-16 13:16:00,24,1,223.85000000000002,104,223.85,0,4,1,1,411
13927,United Kingdom,2010-09-28 16:12:00,2011-09-26 12:00:00,75,2,708.26,463,354.13,363,3,2,3,323
13928,United Kingdom,2011-07-29 15:59:00,2011-11-29 10:33:00,11,4,464.57,129,116.14,123,5,3,2,532
13929,United Kingdom,2010-01-14 07:25:00,2011-06-23 15:26:00,170,11,3494.1,1566,317.65,525,3,5,5,355
13930,United Kingdom,2011-07-26 11:00:00,2011-10-13 09:45:00,58,2,337.34,274,168.67,79,4,2,2,422
13931,United Kingdom,2009-12-03 10:26:00,2011-09-05 10:12:00,96,11,5257.38,3488,477.94,641,3,5,5,355
13932,United Kingdom,2011-02-18 12:02:00,2011-02-18 12:02:00,295,1,307.4,72,307.4,0,2,1,2,212
13933,United Kingdom,2011-07-14 13:35:00,2011-08-22 14:03:00,110,2,608.79,205,304.4,39,3,2,2,322
13934,United Kingdom,2011-03-21 08:39:00,2011-03-21 08:39:00,264,1,922.1,390,922.1,0,2,1,3,213
13935,United Kingdom,2010-02-25 16:01:00,2010-04-22 11:21:00,597,3,6116.92,2252,2038.97,56,1,3,5,135
13936,United Kingdom,2010-10-21 14:21:00,2011-06-13 08:47:00,180,3,939.6600000000001,661,313.22,235,3,3,3,333
13937,United Kingdom,2010-11-02 12:37:00,2011-06-23 16:35:00,170,2,880.13,587,440.06,233,3,2,3,323
13938,United Kingdom,2011-11-04 14:37:00,2011-11-04 14:37:00,36,1,71.66,70,71.66,0,4,1,1,411
13939,United Kingdom,2010-04-06 12:43:00,2011-11-16 13:33:00,24,7,1560.96,1608,222.99,589,4,4,4,444
13940,United Kingdom,2011-07-18 16:05:00,2011-11-22 15:15:00,18,4,839.14,516,209.78,127,5,3,3,533
13941,United Kingdom,2009-12-16 16:10:00,2011-11-18 09:43:00,22,15,10027.18,4782,668.48,702,4,5,5,455
13942,United Kingdom,2010-06-23 12:35:00,2010-06-23 12:35:00,535,1,320.0,1000,320.0,0,1,1,2,112
13943,United Kingdom,2010-05-11 11:30:00,2010-05-11 11:30:00,578,1,246.54000000000002,94,246.54,0,1,1,1,111
13944,United Kingdom,2010-02-24 15:02:00,2010-02-24 15:02:00,654,1,200.43,153,200.43,0,1,1,1,111
13945,United Kingdom,2010-08-17 09:59:00,2010-11-10 10:00:00,395,2,854.1500000000001,413,427.08,85,2,2,3,223
13946,United Kingdom,2009-12-04 11:07:00,2011-09-21 13:33:00,80,6,1876.23,2847,312.7,656,3,4,4,344
13947,United Kingdom,2011-10-05 14:42:00,2011-10-05 14:42:00,66,1,90.60000000000001,44,90.6,0,3,1,1,311
13948,United Kingdom,2009-12-04 12:14:00,2010-12-14 10:18:00,361,4,548.76,248,137.19,375,2,3,2,232
13949,United Kingdom,2011-09-06 11:55:00,2011-12-07 09:35:00,3,6,2427.32,2474,404.55,92,5,4,4,544
13950,United Kingdom,2011-04-07 11:29:00,2011-11-28 14:44:00,12,4,745.0600000000001,323,186.26,235,5,3,3,533
13951,United Kingdom,2011-02-18 15:21:00,2011-06-16 16:43:00,177,3,674.45,459,224.82,118,3,3,3,333
13952,United Kingdom,2009-12-16 09:41:00,2011-05-06 09:00:00,218,14,12823.521,5947,915.97,506,2,5,5,255
13953,United Kingdom,2009-12-11 12:58:00,2011-12-02 16:04:00,8,12,6640.68,5224,553.39,721,5,5,5,555
13954,United Kingdom,2011-09-30 10:52:00,2011-12-08 12:50:00,2,2,439.92,150,219.96,69,5,2,2,522
13955,United Kingdom,2010-11-29 17:35:00,2011-07-08 17:19:00,155,3,544.0699999999999,272,181.36,221,3,3,2,332
13956,United Kingdom,2011-03-13 12:51:00,2011-12-04 13:20:00,6,5,1019.27,486,203.85,266,5,4,3,543
13957,United Kingdom,2010-02-19 10:32:00,2010-10-18 10:02:00,418,3,458.25,157,152.75,241,1,3,2,132
13958,United Kingdom,2009-12-05 13:12:00,2010-11-25 10:11:00,380,8,4709.2300000000005,2264,588.65,355,2,4,5,245
13959,United Kingdom,2010-07-16 15:11:00,2011-09-21 15:06:00,80,6,1064.77,694,177.46,432,3,4,3,343
13960,United Kingdom,2011-09-29 12:39:00,2011-11-18 15:27:00,22,2,230.22,142,115.11,50,4,2,1,421
13961,United Kingdom,2010-11-12 14:40:00,2010-11-12 14:40:00,393,1,538.4,226,538.4,0,2,1,2,212
13962,United Kingdom,2010-09-30 10:35:00,2011-11-18 08:47:00,22,3,362.8,160,120.93,414,4,3,2,432
13963,United Kingdom,2010-04-21 16:20:00,2011-02-04 14:43:00,309,17,2860.57,2007,168.27,289,2,5,4,254
13964,United Kingdom,2010-10-05 12:38:00,2010-11-17 13:53:00,388,2,438.9,228,219.45,43,2,2,2,222
13965,United Kingdom,2010-01-05 15:21:00,2010-08-20 10:40:00,477,3,996.61,425,332.2,227,1,3,3,133
13966,United Kingdom,2010-09-30 13:08:00,2010-09-30 13:08:00,436,1,384.26,760,384.26,0,1,1,2,112
13967,United Kingdom,2010-11-08 13:24:00,2011-07-17 12:02:00,146,2,166.3,66,83.15,251,3,2,1,321
13968,United Kingdom,2010-10-12 13:22:00,2010-10-12 13:22:00,424,1,123.66,174,123.66,0,1,1,1,111
13969,United Kingdom,2010-03-25 13:15:00,2011-12-02 15:11:00,8,35,12973.460000000001,6640,370.67,617,5,5,5,555
13970,United Kingdom,2010-09-28 11:53:00,2010-11-18 13:21:00,387,2,846.55,469,423.28,51,2,2,3,223
13971,United Kingdom,2010-01-26 09:51:00,2011-11-21 12:06:00,19,14,4667.57,3084,333.4,664,5,5,5,555
13972,United Kingdom,2011-05-22 11:34:00,2011-09-30 11:54:00,71,2,190.25,187,95.12,131,3,2,1,321
13973,United Kingdom,2011-02-25 15:21:00,2011-02-25 15:21:00,288,1,264.7,109,264.7,0,2,1,1,211
13974,United Kingdom,2010-05-06 17:55:00,2011-10-21 14:41:00,50,2,677.72,356,338.86,533,4,2,3,423
13975,United Kingdom,2010-02-02 13:13:00,2011-11-08 13:19:00,32,12,5256.4,3884,438.03,644,4,5,5,455
13976,United Kingdom,2010-02-09 13:08:00,2011-05-17 09:13:00,207,4,1192.3600000000001,452,298.09,462,2,3,3,233
13977,United Kingdom,2010-10-24 14:08:00,2010-10-24 14:08:00,412,1,519.8100000000001,303,519.81,0,1,1,2,112
13978,United Kingdom,2011-10-25 15:04:00,2011-11-25 11:36:00,15,2,196.79,315,98.4,31,5,2,1,521
13979,United Kingdom,2009-12-03 10:02:00,2011-09-27 13:32:00,74,7,3379.93,2270,482.85,663,3,4,5,345
13980,United Kingdom,2010-02-21 14:18:00,2011-10-10 13:34:00,61,5,768.8199999999999,463,153.76,596,3,4,3,343
13981,United Kingdom,2010-10-20 10:03:00,2010-10-20 10:03:00,416,1,331.14,234,331.14,0,1,1,2,112
13982,United Kingdom,2010-01-20 14:04:00,2011-10-31 16:24:00,40,9,3954.29,2478,439.37,649,4,5,5,455
13983,United Kingdom,2009-12-09 13:53:00,2011-11-10 11:06:00,30,21,6753.89,3925,321.61,701,4,5,5,455
13984,United Kingdom,2009-12-07 11:51:00,2011-11-13 12:38:00,27,12,1893.8,1301,157.82,706,4,5,4,454
13985,United Kingdom,2010-02-09 13:56:00,2011-12-05 17:06:00,5,22,10020.86,4936,455.49,664,5,5,5,555
13986,United Kingdom,2011-11-22 15:00:00,2011-11-22 15:00:00,18,1,320.46,430,320.46,0,5,1,2,512
13987,United Kingdom,2010-11-04 09:54:00,2010-11-25 10:20:00,380,2,682.54,492,341.27,21,2,2,3,223
